artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Post Malone,Stoney (Deluxe),Feeling Whitney,35r28RDot7nPE7y9K9H7l0,0.412,0.227,0,-12.696,0.0359,0.787,4.69e-06,0.282,0.226,80.111,257267,4,Sad,"{'title': 'Post Malone – Feeling Whitney Lyrics', 'lyrics': ""[Intro]\nI've been looking for someone...\nOoh, ooh, ooh, ooh, ooh, ooh-ooh\nOoh, ooh, ooh, ooh, ooh, ooh-ooh\nOoh, ooh, ooh, ooh, ooh, ooh-ooh, ooh\n\n[Verse 1]\nAnd I've been looking for someone to put up with my bullshit\nI can't even leave my bedroom so I keep it pouring\nAnd I ain't seen the light of day since, well, that's not important, it's been long\nAnd I was feeling Whitney, me and my homies sip the Houston\nCars and clothes, thought I was winnin', you knew I was losing\nYou told me to wake up but my clock always stays on snooze and I'm done\n\n[Chorus]\nTo each their own and find peace in knowin'\nAin't always broken, but here's to hopin'\nShow no emotion, against your coding\nJust act as hard as you can\nYou don't need a friend\nBoy, you're the man\n\n[Post-Chorus]\nOoh, ooh, ooh, ooh, ooh, ooh-ooh\nOoh, ooh, ooh, ooh, ooh, ooh-ooh\nOoh, ooh, ooh, ooh, ooh, ooh-ooh, ooh\n\n[Verse 2]\nAnd I've been looking for someone that I can buy my drugs from\nIt seems like every plug ran east to Utah, became Mormons\nDrought comes around, feels like I have no one to depend on\nSober, ugh\nI had eighty beers on Tuesday night, I had nothing to do then\nI put on a little Dwight and sang a happy tune\nAnd lit a cigarette, stepped out the door, had an appearance\nDrank more\n\n[Chorus]\nTo each their own and find peace in knowin'\nAin't always broken, but here's to hopin'\nShow no emotion, against your coding\nJust act as hard as you can\nYou don't need a friend\nBoy, you're the man\n\n[Post-Chorus]\nOoh, ooh, ooh, ooh, ooh, ooh-ooh\nOoh, ooh, ooh, ooh, ooh, ooh-ooh\nOoh, ooh, ooh, ooh, ooh, ooh-ooh, ooh""}"
Kina Grannis,Creep,Creep,7BRwh1bemr9rFMDeTbcy5S,0.585,0.103,7,-12.682,0.0309,0.801,0.0,0.126,0.179,133.057,234135,4,Sad,"{'title': 'Kina Grannis – Creep Lyrics', 'lyrics': ""[Verse 1]\nWhen you were here before\nCouldn't look you in the eye\nYou're just like an angel\nYour skin makes me cry\nYou float like a feather\nIn a beautiful world\nI wish I was special\nYou're so very\u205fspecial\n\n[Chorus]\nBut\u205fI'm\u205fa creep\nI'm a\u205fweirdo\nWhat the hell\u205fam I doin' here?\nI don't belong here\n\n[Verse 2]\nI don't care if it hurts\nI wanna have control\nI want a perfect body\nI want a perfect soul\nAnd I want you to notice\nWhen I'm not around\nYou're so very special\nI wish I was spеcial\n[Chorus]\nBut I'm a creep\nI'm a weirdo\nWhat the hell am I doin' hеre?\nI don't belong here\n\n[Bridge]\nOh, she's runnin' out again\nOh, she's runnin' out again\n\n[Outro]\nWhatever makes you happy\nWhatever you want\nYou're so very special\nI wish I was special""}"
Aldous Harding,Designer,Treasure,2ap5bIL2vtaM1kgq1NO5f1,0.607,0.154,9,-12.44,0.0468,0.949,0.000823,0.0901,0.35,135.543,251520,4,Sad,"{'title': 'Aldous Harding – Treasure Lyrics', 'lyrics': ""[Verse 1]\nI made it again to the Amazon\nI've got to erase, the same as the others\nAnd I see it far cleaner than that\n\n[Verse 2]\nExpecting two but ready for three\nI just stood up and I mean it\nI have better than that\n\n[Chorus]\nA rock in my hand\nA living mirror\nThe braided cover of love\nI've got my eye on you now\nTreasure\n\n[Verse 3]\nWhat will you do if the game keeps changing?\nWill you die on the vine, choosing it over?\nAnd when you bleed out, you'll know better than that\nAnd that you couldn't take it\n\n[Chorus]\nA rock in my hand\nA living mirror\nThe braided cover of love\nI've got my eye on you now\nTreasure\n[Verse 4]\nA hand in time, that's no miracle\nThe arrival of none, fan in the gallows\nNow that is something\nAnd when we need it, we'll know better than that\nAnd that we couldn't beat it""}"
Elizabeth Riordan,This Is Love,I'm In Love With You,2gA93hBry4fTX7QovncPX7,0.305,0.224,2,-12.816,0.0312,0.961,0.00785,0.112,0.226,169.526,201706,4,Sad,"{'title': ""Elizabeth riordan – I'm in love with you Lyrics"", 'lyrics': ""If you were a melody\nSi tu étais une chanson\nThis would be the one I'd write\nCe\u2005serait\u2005celle que j'écrirais\nFind\u2005the perfect harmony\nTrouver l'harmonie parfaite\nAnd bring\u2005it all to life\nEt lui donner vie\nWrap it up in a box\nLa mettre dans une boite\nAnd send it to your door\nEt te l'envoyer\nJust in case\nJuste au cas\nIt wasn't obvious\nCe n'était pas évident\nI'm in love with you\nJe suis amoureuse de toi\nEven though I have my own pillow\nMême si j'ai mon propre oreiller\nOn the right side of the bed\nDu côté droit du lit\nI find myself wanting to be sharing yours\nJe voudrais partager le tien\nOver on the left\nSur la gauche\nOnly closeness is never\nLa proximité n'est jamais\nQuite enough\nSuffisante\nJust in case\nJuste au cas\nIt wasn't obvious\nCe n'était pas évident\nI'm in love with you\nJe suis amoureuse de toi\nMy heart skips\nMon coeur bondit\nTunnels and turns\nTunnels et tournants\nThen only, only beats for you\nPuis seulement, bat seulement pour toi\n(Vocalizing)\nThe words have fallen out of me again\nLes mots sont à nouveau sortis de moi\nI know that's nothing new\nJe say que ça n'est rien de nouveau\nBut\nMais\nJust in case\nJuste au cas\nIt wasn't obvious\nCe n'était pas évident\nI'm in love with you\nJe suis amoureuse de toi""}"
Frank Ocean,Blonde,Godspeed,34xTFwjPQ1dC6uJmleno7x,0.421,0.0952,6,-12.561,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,4,Sad,"{'title': 'Frank Ocean – Godspeed Lyrics', 'lyrics': ""[Verse: Frank Ocean]\nI will always love you\nHow I do\nLet go of a prayer for you\nJust a sweet word\nThe table is prepared for you\nWishing you godspeed, glory\nThere will be mountains you won't move\nStill, I'll always be there for you\nHow I do\nI let go of my claim on you\nIt's a free world\nYou'll look down on where you came from sometimes\nBut you'll have this place to call home always\n\n[Bridge: Frank Ocean & Kim Burrell]\nThis love will keep us through blinding of the eyes\nSilence in the ears, darkness of the mind (Until it's time)\nThis love will keep through blinding of the eyes (Oh)\nSilence in the ears, darkness of the mind (Oh)\nThis love will keep us through blinding of the eyes (Oh, it's 'til it's time we die)\nSilence in the ears, darkness of the mind\n\n[Outro: Kim Burrell]\nOh, oh\nI'll always love you\nUntil the time we die\nOh, oh""}"
Roderick Porter,Ghost,Ghost,2H1sgUFwjdgg6pReGJTGP1,0.673,0.376,11,-14.029,0.0407,0.691,0.543,0.45,0.337,118.035,166625,4,Sad,"{'title': 'Roderick Porter – Ghost Lyrics', 'lyrics': ""[Chorus: ivri]\nI'm ready to self destruct\nWill you hold me, please\nI don't wanna do this, but\nI'm taking you with me\n\n[Verse: Roderick Porter]\nYou keep playing with my heart\nYou're tearing me apart\nSaw it coming from the start, the start, the start, the start\nAnd I, keep trying to run away\nKnow you need me to stay\nDon't look at me, don't look at me, don't look at me that way\n\n[Chorus: ivri]\nI'm ready to self destruct\nWill you hold me, please\nI don't wanna do this, but\nI'm taking you with me\nI'm ready to self destruct\nWill you hold me, please\nI don't wanna do this, but\nI'm taking you with me\n\n[Verse: Roderick Porter]\nYou keep playing with my heart\nYou're tearing me apart\nSaw it coming from the start, the start, the start, the start\nAnd I, keep trying to run away\nKnow  you need me to stay\nDon't look at me, don't look at me, don't look at me that way\n[Chorus: ivri]\nI'm ready to self destruct\nWill you hold me, please\nI don't wanna do this, but\nI'm taking you with me""}"
XXXTENTACION,17,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0,-9.144,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4,Sad,"{'title': 'XXXTENTACION – Jocelyn Flores Lyrics', 'lyrics': ""[Intro: Shiloh Dynasty]\nI know you so well, so well\nI mean, I can do anything that he can\nI've been pretty—\n\n[Bridge: XXXTENTACION & Shiloh Dynasty]\nI know you're somewhere, somewhere\nI've been trapped in my mind, girl, just holding on\nI don't wanna pretend we're something, we're nothing\nI've been stuck thinking 'bout her, I can't hold on (I'll be feeling)\n\n[Verse: XXXTENTACION]\nI'm in pain, wanna put ten shots in my brain\nI've been trippin' 'bout some things, can't change\nSuicidal, same time I'm tame\nPicture this, in bed, get a phone call\nGirl that you fucked with killed herself\nThat was this summer when nobody helped\nAnd ever since then, man, I hate myself\nWanna fuckin' end it, pessimistic\nAll wanna see me with no pot to piss in\nBut niggas been excited 'bout the grave I'm diggin'\nHavin' conversations 'bout my haste decisions\nFuckin' sickenin'; at the same time\nMemories surface through the grapevine\n'Bout my uncle playin' with a slip knot\nPost-traumatic stress got me fucked up\nBeen fucked up since the couple months they had a nigga locked up\n[Chorus: XXXTENTACION & Shiloh Dynasty]\nI'll be feelin' pain, I'll be feelin' pain just to hold on\nAnd I don't feel the same, I'm so numb\nI'll be feelin' pain, I'll be feelin' pain just to hold on\nAnd I don't feel the same, I'm so numb\n\n[Outro: Shiloh Dynasty]\nI know you so well (I know you, girl)\nI mean, I can do better than he can\nI've been pretty—\nI know you so well""}"
Noah Cyrus,July,July,5a6pdCHlWS2ekOOQ70QnAr,0.708,0.186,9,-8.953,0.0422,0.868,0.0,0.0779,0.321,72.541,156107,4,Sad,"{'title': 'Noah Cyrus – July Lyrics', 'lyrics': ""[Verse 1]\nI've been holding my breath\nI've\u200a been counting to ten\nOver\u200a something you said\nI've been holding back tears\nWhile you're throwing back beers\nI'm\u200a alone in bed\n\n[Pre-Chorus]\nYou\u200a know I, I'm afraid of change\nGuess that's why we stay the same\n\n[Chorus]\nSo\u200a tell me to leave\nI'll pack my bags, get on the road\nFind someone that loves you\nBetter than I do, darling, I know\n'Cause\u200a you remind me every day\nI'm not enough, but I still stay\n\n[Verse 2]\nFeels like a lifetime\nJust tryna get by\nWhile we're dying inside\nI've done a lot of things wrong\nLoving you being one\nBut I can't move on\n[Pre-Chorus]\nYou know I, I'm afraid of change\nGuess that's why we stay the same\n\n[Chorus]\nSo tell me to leave\nI'll pack my bags, get on the road\nFind someone that loves you\nBetter than I do, darling, I know\n'Cause you remind me every day\nI'm not enough, but I still stay\n\n[Bridge]\nIf you want me to leave\nThen tell me to leave and, baby I'll go\n\n[Outro]\nYou remind me every day\nI'm not enough, but I still stay""}"
The Fray,How To Save A Life,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4,Sad,"{'title': 'The Fray – How to Save a Life Lyrics', 'lyrics': '[Verse 1]\nStep one, you say we need to talk\nHe walks, you say, ""sit down, it\'s just a talk""\nHe smiles politely back at you\nYou stare politely right on through\nSome sort of window to your right\nAs he goes left and you stay right\nBetween the lines of fear and blame\nYou begin to wonder why you came\n\n[Chorus]\nWhere did I go wrong? I lost a friend\nSomewhere along in the bitterness\nAnd I would have stayed up with you all night\nHad I known how to save a life\n\n[Verse 2]\nLet him know that you know best\n\'Cause after all, you do know best\nTry to slip past his defense\nWithout granting innocence\nLay down a list of what is wrong\nThe things you\'ve told him all along\nAnd pray to God He hears you\nAnd I pray to God He hears you, and\n[Chorus]\nWhere did I go wrong? I lost a friend\nSomewhere along in the bitterness\nAnd I would have stayed up with you all night\nHad I known how to save a life\n\n[Verse 3]\nAs he begins to raise his voice\nYou lower yours and grant him one last choice\nDrive until you lose the road\nOr break with the ones you\'ve followed\nHe will do one of two things\nHe will admit to everything\nOr he\'ll say he\'s just not the same\nAnd you\'ll begin to wonder why you came\n\n[Chorus]\nWhere did I go wrong? I lost a friend\nSomewhere along in the bitterness\nAnd I would have stayed up with you all night\nHad I known how to save a life\nWhere did I go wrong? I lost a friend\nSomewhere along in the bitterness\nAnd I would have stayed up with you all night\nHad I known how to save a life\n[Refrain]\nHow to save a life\nHow to save a life\n\n[Chorus]\nWhere did I go wrong? I lost a friend\nSomewhere along in the bitterness\nAnd I would have stayed up with you all night\nHad I known how to save a life\nWhere did I go wrong? I lost a friend\nSomewhere along in the bitterness\nAnd I would have stayed up with you all night\nHad I known how to save a life\n\n[Outro]\nHow to save a life\nHow to save a life'}"
Harry Styles,Fine Line,Falling,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,4,-6.502,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4,Sad,"{'title': 'Harry Styles – Falling Lyrics', 'lyrics': ""[Verse 1]\nI'm in my bed\nAnd you're not here\nAnd there's no one to blame but the drink\u2005in\u2005my wandering hands\nForget\u2005what I said\nIt's not what I\u2005meant\nAnd I can't take it back, I can't unpack the baggage you left\n\n[Chorus]\nWhat am I now? What am I now?\nWhat if I'm someone I don't want around?\nI'm falling again, I'm falling again, I'm fallin'\nWhat if I'm down? What if I'm out?\nWhat if I'm someone you won't talk about?\nI'm falling again, I'm falling again, I'm fallin'\n\n[Verse 2]\nYou said you cared, and you missed me too\nAnd I'm well aware I write too many songs about you\nAnd the coffee's out at the Beachwood Cafe\nAnd it kills me 'cause I know we've run out of things we can say\n\n[Chorus]\nWhat am I now? What am I now?\nWhat if I'm someone I don't want around?\nI'm falling again, I'm falling again, I'm fallin'\nWhat if I'm down? What if I'm out?\nWhat if I'm someone you won't talk about?\nI'm falling again, I'm falling again, I'm fallin'\n[Bridge]\nAnd I get the feeling that you'll never need me again\n\n[Chorus]\nWhat am I now? What am I now?\nWhat if you're someone I just want around?\nI'm falling again, I'm falling again, I'm fallin'\nWhat if I'm down? What if I'm out?\nWhat if I'm someone you won't talk about?\nI'm falling again, I'm falling again, I'm fallin'""}"
Tate McRae,you broke me first,you broke me first,45bE4HXI0AwGZXfZtMp8JR,0.667,0.373,4,-9.389,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4,Sad,"{'title': 'Tate McRae – \u200byou broke me first Lyrics', 'lyrics': ""[Intro]\nYou broke me first\n\n[Verse 1]\nMaybe you don't like talking too much about yourself\nBut you shoulda told\u2005me\u2005that you were\u2005thinking 'bout someone else\nYou're drunk at\u2005a party or maybe it's just that your car broke down\nYour phone's been off for a couple of months, so you're calling me now\n\n[Pre-Chorus]\nI know you, you're like this\nWhen shit don't go your way you needed me to fix it\nAnd like me, I did\nBut I ran out of every reason\n\n[Chorus]\nNow suddenly you're asking for it back\nCould you tell me, where'd you get the nerve?\nYeah, you could say you miss all that we had\nBut I don't really care how bad it hurts\nWhen you broke me first\nYou broke me first\n\n[Verse 2]\nTook a while, was in denial when I first heard\nThat you moved on quicker than I could've ever, you know that hurt\nSwear, for a while, I would stare at my phone just to see your name\nBut now that it's there, I don't really know what to say\n[Pre-Chorus]\nI know you, you're like this\nWhen shit don't go your way you needed me to fix it\nAnd like me, I did\nBut I ran out of every reason\n\n[Chorus]\nNow suddenly you're asking for it back\nCould you tell me, where'd you get the nerve?\nYeah, you could say you miss all that we had\nBut I don't really care how bad it hurts\nWhen you broke me first\nYou broke me first\n\n[Bridge]\nWhat did you think would happen?\nWhat did you think would happen?\nI'll never let you have it\nWhat did you think would happen?\n\n[Chorus]\nNow suddenly you're asking for it back\nCould you tell me, where'd you get the nerve?\nYeah, you could say you miss all that we had\nBut I don't really care how bad it hurts\nWhen you broke me first\nYou broke me first (You broke me first)\nYou broke me first, ooh oh""}"
Leona Lewis,Spirit,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5,-5.886,0.0357,0.188,0.0,0.146,0.225,104.036,262467,4,Sad,NaN
Ed Sheeran,The A Team,The A Team,2vBF8A6n0REigm7RSUM65S,0.626,0.286,9,-9.933,0.0374,0.678,0.0,0.134,0.366,84.954,258588,4,Sad,"{'title': 'Ed Sheeran – The A Team Lyrics', 'lyrics': ""[Verse 1]\nWhite lips, pale face\nBreathing in the snowflakes\nBurnt lungs, sour taste\nLight's gone, days end\nStruggling to pay rent\nLong nights, strange men\n\n[Pre-Chorus]\nAnd they say\nShe's in the Class A Team\nStuck in her daydream\nBeen this way since 18\nBut lately, her face seems\nSlowly sinking, wasting\nCrumbling like pastries\nAnd they scream\nThe worst things in life come free to us\n\n[Chorus]\n'Cause we're just under the upper hand\nAnd go mad for a couple grams\nAnd she don't wanna go outside tonight\nAnd in a pipe she flies to the Motherland\nOr sells love to another man\nIt's too cold outside\nFor angels to fly\nAngels to fly\n\n[Verse 2]\nRipped gloves, raincoat\nTried to swim and stay afloat\nDry house, wet clothes\nLoose change, bank notes\nWeary-eyed, dry throat\nCall girl, no phone\n\n[Pre-Chorus]\nAnd they say\nShe's in the Class A Team\nStuck in her daydream\nBeen this way since 18\nBut lately, her face seems\nSlowly sinking, wasting\nCrumbling like pastries\nAnd they scream\nThe worst things in life come free to us\n\n[Chorus]\n'Cause we're just under the upper hand\nAnd go mad for a couple grams\nAnd she don't wanna go outside tonight\nAnd in a pipe she flies to the Motherland\nOr sells love to another man\nIt's too cold outside\nFor angels to fly\n\n[Bridge]\nAn angel will die\nCovered in white\nClosed eyes and hopin' for a better life\nThis time, we'll fade out tonight\nStraight down the line\n\n[Pre-Chorus]\nAnd they say\nShe's in the Class A Team\nStuck in her daydream\nBeen this way since 18\nBut lately, her face seems\nSlowly sinking, wasting\nCrumbling like pastries\nAnd they scream\nThe worst things in life come free to us\n\n[Chorus]\nAnd we're all under the upper hand\nAnd go mad for a couple grams\nAnd we don't wanna go outside tonight\nAnd in a pipe we fly to the Motherland\nOr sell love to another man\nIt's too cold outside\nFor angels to fly\nAngels to fly\nFly, fly\nFor angels to fly\nTo fly, to fly\nFor angels to die""}"
Demi Lovato,Demi,Shouldn't Come Back,0IDfr6PUiQnp5JBJxk5lKw,0.524,0.352,7,-4.139,0.0295,0.785,0.0,0.228,0.394,111.725,229693,4,Sad,"{'title': ""Demi Lovato – Shouldn't Come Back Lyrics"", 'lyrics': ""[Verse 1]\nSee you calling again\nI don't wanna pick up, no, oh\nI've been laying in bed\nProbably thinking too much, oh-oh\n\n[Pre-Chorus]\nSorry, I'm not sorry for the times I don't reply\nYou know the reason why\n\n[Chorus]\nMaybe you shouldn't come back\nMaybe you shouldn't come back to me\nTired of being so sad\nTired of getting so mad, baby\nStop right now\nYou'll only let me down, oh-oh\nMaybe you shouldn't come back\nMaybe you shouldn't come back to me\n\n[Verse 2]\nTrying not to forget\nShould be easier than this, oh-oh\nAnd all the birthdays you've missed\nI was only a kid, oh-oh\n\n[Pre-Chorus]\nSorry, I'm not sorry for the times I don't reply\nYou know the reason why\n\n[Chorus]\nMaybe you shouldn't come back\nMaybe you shouldn't come back to me\nTired of being so sad\nTired of getting so mad, baby\nStop right now\nYou'll only let me down, oh-oh\nMaybe you shouldn't come back\nMaybe you shouldn't come back to me\nTo me\n\n[Breakdown]\nSorry, I'm not sorry for the times...\n\n[Chorus]\nMaybe you shouldn't come back\nMaybe you shouldn't come back to me\nTired of being so sad\nI'm tired of getting so mad, baby\nStop right now\nYou'll only let me down, oh-oh\nMaybe you shouldn't come back\nMaybe you shouldn't come back to me\nMaybe you shouldn't come back to me""}"
Labrinth,Electronic Earth (Expanded Edition),Beneath Your Beautiful (feat. Emeli Sandé),2EcsgXlxz99UMDSPg5T8RF,0.561,0.522,2,-5.857,0.0318,0.227,0.0,0.104,0.238,83.962,271813,4,Sad,"{'title': 'Labrinth – Beneath Your Beautiful Lyrics', 'lyrics': '[Verse 1: Labrinth]\nYou tell all the boys no\nMakes you feel good, yeah\nI know you\'re out of my league\nBut that won\'t scare me away, oh no\nYou\'ve carried on so long\nYou couldn\'t stop if you tried it\nYou\'ve built your wall so high\nThat no one could climb it\nBut I\'m gonna try\n\n[Chorus: Labrinth]\nWould you let me see beneath your beautiful?\nWould you let me see beneath your perfect?\nTake it off now girl, take it off now girl\nI wanna see inside\nWould you let me see beneath your beautiful tonight?\n\n[Verse 2: Emeli Sandé]\nYou let all the girls go\nMakes you feel good, don\'t it?\nBehind your Broadway show\nI heard a boy say, ""Please don\'t hurt me""\nYou\'ve carried on so long\nYou couldn\'t stop if you tried it\nYou\'ve built your wall so high\nThat no one could climb it\nBut I\'m gonna try\n[Chorus: Emeli Sandé]\nWould you let me see beneath your beautiful?\nWould you let me see beneath your perfect?\nTake it off now boy, take it off now, boy\nI wanna see inside\nWould you let me see beneath your beautiful tonight?\nOhhh, tonight\nSee beneath, see beneath\nI...tonight\nI...\n\n[Bridge: Labrinth and Emeli Sandé]\nI\'m gonna climb on top your ivory tower\nI\'ll hold your hand and then we\'ll jump right out\nWe\'ll be falling, falling\nBut that\'s okay\n\'Cause I\'ll be right here\nI just wanna know\n\n[Chorus: Labrinth and Emeli Sandé]\nWould you let me see beneath your beautiful?\nWould you let me see beneath your perfect?\nTake it off now girl, take it off now girl\n\'Cause I wanna see inside\nWould you let me see beneath your beautiful tonight?\nOooh, oooh, ooh\nTonight, see beneath your beautiful\nOh tonight, we ain\'t perfect, we ain\'t perfect\nWould you let me see beneath your beautiful tonight?'}"
Young Prince,I'm So Sorry.,I'm So Sorry.,2xjaLHhqS0PcIxPAbKCCbU,0.654,0.163,7,-24.835,0.1,0.351,0.0,0.0851,0.179,139.98,162038,4,Sad,"{'title': 'Prince Ea – Dear Future Generations: Sorry Lyrics', 'lyrics': 'Dear Future Generations,\nI think I speak for the rest of us when I say\nSorry, sorry we left you with our mess of a planet\nSorry that we were too caught up in our own doings to do something\nSorry we listened to people who made excuses\nTo do nothing\nI hope you forgive us\nWe just didn\'t realize how special the earth was\nLike a marriage going wrong\nWe didn\'t know what we had until it was gone\n\nFor example\nI\'m guessing you probably know what is the Amazon Desert, right?\nWell believe it or not\nIt was once called once called the Amazon Rain Forest\nAnd there were billions of trees there\nAnd all of them gorgeous and just um..\nOh, you don\'t know much about trees, do you?\nWell let me tell you that trees are amazing\nAnd I mean, we literally breath the air\nThey are creating, and they clean up our pollution\nOur carbon, they store and purify water,\nGive us medicine that cures ours diseases, food that feeds us\nWhich is why I am so sorry, to tell you that\nWe burned them down\nCut them down with brutal machines, horrific\nAt a rate of 40 football fields every minute\nThat\'s 50% of all the trees in the world all gone\nIn the last 100 years\nWhy? For this.\n\nAnd that wouldn\'t make me so sad\nIf there weren\'t so many pictures of leaves on it\nYou know when I was a child\nI read how the Native Americans had such consideration\nFor the planet that they felt responsible\nFor how they left the land for the next 7 generations\nWhich brings me great sorrow, because most of us today\nDon\'t even care about tomorrow\nSo I\'m sorry, I\'m sorry that we put profit above people\nGreed over need, the rule of gold above the golden rule\nI\'m sorry we used nature as a credit card with no spending limit\nOver drafting animals to extinction\nStealing your chance to ever see their uniqueness\nOr become friends with them\nSorry we poison the oceans so much that you can\'t even swim in them\nBut most of all, i\'m sorry about our mindset\n\'cause we had the nerve to call this destruction\n""Progress""\n\nHey Fox News, if you don\'t think climate change is a threat\nI dare you to interview the thousands of homeless people in Bangladesh\nSee, while you was in your penthouse nestled\nTheir homes were literally washed away\nBeneath their feet due to the rising sea levels\nAnd Sara Palin, you said that you love the smell of fossil fuels\nWell I urge you to talk to the kids of Beijing\nWho are forced to wear pollution masks just to go to school\nSee, you can ignore this, but the thing about truth is\nIt can be denied, not avoided\nSo I\'m sorry future generation\nI\'m sorry that our footprints became a sinkhole and not a garden\nI\'m sorry that we paid so much attention to ISIS\nAnd very little how fast the ice is melting in the arctic\nI\'m sorry we doomed you\nAnd I\'m sorry we didn\'t find another planet in time to move to\nI am s...\n\nYou know what, cut the beat, I\'m not sorry\nThis future I do not accept it\nBecause an error does not become a mistake\nUntil you refuse to correct it\nWe can redirect this, how?\nLet me suggest that if a farmer sees a tree that is unhealthy\nThey don\'t look at the branches to diagnosis it\nThey look at the root, so like that farmer\nWe must look at the root\nAnd not to the branches of the government\nNot to the politicians run by corporations\nWe are the root, we are the foundation, this generation\nIt is up to us to take care of this planet\nIt is our only home, we must globally warm our hearts\nAnd change the climate of our souls\nAnd realize that we are not apart from nature\nWe are a part of nature\nAnd to betray nature is to betray us\nTo save nature, is to save us\nBecause whatever you\'re fighting for:\nRacism, Poverty, Feminism, Gay Rights\nOr any type of Equality\nIt won\'t matter in the least\nBecause if we don\'t all work together to save the environment\nWe will be equally extinct\n\nSorry'}"
Birdy,Not About Angels,Not About Angels,5sF7hdYvhrcgNq8NZjfK8L,0.405,0.111,0,-11.879,0.0369,0.964,4.37e-05,0.0872,0.219,116.86,189475,4,Sad,"{'title': 'Birdy – Not About Angels Lyrics', 'lyrics': ""We know full well there's just time...\nSo is it wrong to dance this line?\nIf your heart was full of love\nCould you give it up?\n\nCoz what about, what about angels...\nThey will come, they will go and make us special\nDon't give me up\nDon't give me up\n\nHow unfair, it's just our luck\nFound something real that's out of touch\nBut if you'd searched the whole wide world\nWould you dare to let it go?\n\nCoz what about, what about angels...\nThey will come, they will go and make us special\nDon't give me up\nDon't give me up\n\nCoz what about, what about angels...\nThey will come, they will go make us special\n\nIt's not about not about angels, angels""}"
Labrinth,Jealous,Jealous,4L2K7JKseFCBoHMZEAszW0,0.439,0.153,1,-8.95,0.0479,0.874,0.0,0.107,0.104,116.76,287693,3,Sad,"{'title': 'Labrinth – Jealous Lyrics', 'lyrics': ""[Verse 1]\nI'm jealous of the rain\nThat falls upon your skin\nIt's closer than my hands have been\nI'm jealous of the rain\nI'm jealous of the wind\nThat ripples through your clothes\nIt's closer than your shadow\nOh, I'm jealous of the wind\n\n[Chorus]\nI wished you the best of\nAll this world could give\nAnd I told you when you left me\nThere's nothing to forgive\nBut I always thought you'd come back, tell me all you found was\nHeartbreak and misery\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me\n\n[Verse 2]\nI'm jealous of the nights\nThat I don't spend with you\nI'm wondering who you lay next to\nOh, I'm jealous of the nights\nI'm jealous of the love\nLove that was in here\nGone for someone else to share\nOh, I'm jealous of the love, 'cause\n\n[Chorus]\nI wished you the best of\nAll this world could give\nAnd I told you when you left me\nThere's nothing to forgive\nBut I always thought you'd come back, tell me all you found was\nHeartbreak and misery\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me\n\n[Bridge]\nAs I sink in the sand\nWatch you slip through my hands\nOh, as I die here another day\n'Cause all I do is cry behind this smile\n\n[Chorus]\nI wished you the best of\nAll this world could give\nAnd I told you when you left me\nThere's nothing to forgive\nBut I always thought you'd come back, tell me all you found was\nHeartbreak and misery\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me-e-e-eee\n\n[Outro]\nIt's hard for me to say, I'm jealous of the way\nYou're happy without me""}"
Coldplay,X&Y,Fix You,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4,Sad,"{'title': 'Coldplay – Fix You Lyrics', 'lyrics': ""[Verse 1: Chris Martin]\nWhen you try your best, but you don't succeed\nWhen you get what you want, but not what you need\nWhen you feel so tired, but you can't sleep\nStuck in reverse\nAnd the tears come streaming down your face\nWhen you lose something you can't replace\nWhen you love someone, but it goes to waste\nCould it be worse?\n\n[Chorus: Chris Martin, Chris Martin & Will Champion]\nLights will guide you home\nAnd ignite your bones\nAnd I will try to fix you\n\n[Verse 2: Chris Martin]\nAnd high up above or down below\nWhen you're too in love to let it go\nBut if you never try, you'll never know\nJust what you're worth\n\n[Chorus: Chris Martin & Will Champion]\nLights will guide you home\nAnd ignite your bones\nAnd I will try to fix you\n\n[Instrumental Bridge]\n\n[Breakdown: Chris Martin, Jonny Buckland, Guy Berryman & Will Champion]\nTears stream down your face\nWhen you lose something you cannot replace\nTears stream down your face, and I\nTears stream down your face\nI promise you I will learn from my mistakes\nTears stream down your face, and I\n\n[Chorus: Chris Martin]\nLights will guide you home\nAnd ignite your bones\nAnd I will try to fix you""}"
